X,CH1,CH2,
Second,Volt,Volt,
-7.3400000e-03,-4.60000e+00,8.00000e-03,
-7.3199999e-03,-4.60000e+00,-8.00000e-03,
-7.2999997e-03,-4.60000e+00,0.00000e+00,
-7.2800000e-03,-4.60000e+00,2.40000e-02,
-7.2599999e-03,-4.60000e+00,2.40000e-02,
-7.2399997e-03,-4.60000e+00,1.60000e-02,
-7.2200000e-03,-4.60000e+00,2.40000e-02,
-7.1999999e-03,-4.60000e+00,2.40000e-02,
-7.1799997e-03,-4.60000e+00,8.00000e-03,
-7.1600000e-03,-4.60000e+00,0.00000e+00,
-7.1399999e-03,-4.60000e+00,-8.00000e-03,
-7.1199997e-03,-4.60000e+00,-1.60000e-02,
-7.1000000e-03,-4.60000e+00,-2.40000e-02,
-7.0799999e-03,-4.60000e+00,-4.00000e-02,
-7.0599997e-03,-4.60000e+00,-4.00000e-02,
-7.0400001e-03,-4.60000e+00,-2.40000e-02,
-7.0199999e-03,-4.60000e+00,-1.60000e-02,
-6.9999998e-03,-4.60000e+00,-1.60000e-02,
-6.9799996e-03,-4.60000e+00,-8.00000e-03,
-6.9599999e-03,-4.60000e+00,0.00000e+00,
-6.9399998e-03,-4.60000e+00,0.00000e+00,
-6.9199996e-03,-4.60000e+00,8.00000e-03,
-6.8999999e-03,-4.60000e+00,1.60000e-02,
-6.8799998e-03,-4.60000e+00,1.60000e-02,
-6.8599996e-03,-4.60000e+00,1.60000e-02,
-6.8399999e-03,-4.60000e+00,2.40000e-02,
-6.8199998e-03,-4.60000e+00,2.40000e-02,
-6.7999996e-03,-4.60000e+00,2.40000e-02,
-6.7799999e-03,-4.60000e+00,2.40000e-02,
-6.7599998e-03,-4.60000e+00,1.60000e-02,
-6.7399996e-03,-4.60000e+00,8.00000e-03,
-6.7199999e-03,-4.60000e+00,0.00000e+00,
-6.6999998e-03,-4.60000e+00,-8.00000e-03,
-6.6799996e-03,-4.60000e+00,0.00000e+00,
-6.6600000e-03,-4.60000e+00,1.60000e-02,
-6.6399998e-03,-4.60000e+00,1.60000e-02,
-6.6199997e-03,-4.60000e+00,2.40000e-02,
-6.6000000e-03,-4.60000e+00,2.40000e-02,
-6.5799998e-03,-4.60000e+00,2.40000e-02,
-6.5599997e-03,-4.60000e+00,2.40000e-02,
-6.5400000e-03,-4.60000e+00,2.40000e-02,
-6.5199998e-03,-4.60000e+00,2.40000e-02,
-6.4999997e-03,-4.60000e+00,2.40000e-02,
-6.4800000e-03,-4.60000e+00,2.40000e-02,
-6.4599998e-03,-4.60000e+00,2.40000e-02,
-6.4399997e-03,-4.60000e+00,2.40000e-02,
-6.4200000e-03,-4.60000e+00,2.40000e-02,
-6.3999998e-03,-4.60000e+00,2.40000e-02,
-6.3799997e-03,-4.60000e+00,2.40000e-02,
-6.3600000e-03,-4.60000e+00,2.40000e-02,
-6.3399998e-03,-4.60000e+00,2.40000e-02,
-6.3199997e-03,-4.60000e+00,2.40000e-02,
-6.3000000e-03,-4.60000e+00,1.60000e-02,
-6.2799999e-03,-4.60000e+00,1.60000e-02,
-6.2599997e-03,-4.60000e+00,2.40000e-02,
-6.2400000e-03,-4.60000e+00,1.60000e-02,
-6.2199999e-03,-4.60000e+00,1.60000e-02,
-6.1999997e-03,-4.60000e+00,1.60000e-02,
-6.1800000e-03,-4.60000e+00,0.00000e+00,
-6.1599999e-03,-4.60000e+00,-8.00000e-03,
-6.1399997e-03,-4.60000e+00,0.00000e+00,
-6.1200000e-03,-4.60000e+00,1.60000e-02,
-6.0999999e-03,-4.60000e+00,1.60000e-02,
-6.0799997e-03,-4.60000e+00,1.60000e-02,
-6.0600000e-03,-4.60000e+00,2.40000e-02,
-6.0399999e-03,-4.60000e+00,2.40000e-02,
-6.0199997e-03,-4.60000e+00,1.60000e-02,
-6.0000001e-03,-4.60000e+00,1.60000e-02,
-5.9799999e-03,-4.60000e+00,1.60000e-02,
-5.9599997e-03,-4.60000e+00,2.40000e-02,
-5.9400001e-03,-4.60000e+00,1.60000e-02,
-5.9199999e-03,-4.60000e+00,1.60000e-02,
-5.8999998e-03,-4.60000e+00,2.40000e-02,
-5.8800001e-03,-4.60000e+00,2.40000e-02,
-5.8599999e-03,-4.60000e+00,2.40000e-02,
-5.8399998e-03,-4.60000e+00,2.40000e-02,
-5.8200001e-03,-4.60000e+00,2.40000e-02,
-5.7999999e-03,-4.60000e+00,1.60000e-02,
-5.7799998e-03,-4.60000e+00,2.40000e-02,
-5.7600001e-03,-4.60000e+00,1.60000e-02,
-5.7399999e-03,-4.60000e+00,1.60000e-02,
-5.7199998e-03,-4.60000e+00,2.40000e-02,
-5.6999996e-03,-4.60000e+00,2.40000e-02,
-5.6799999e-03,-4.60000e+00,2.40000e-02,
-5.6599998e-03,-4.60000e+00,2.40000e-02,
-5.6399996e-03,-4.60000e+00,1.60000e-02,
-5.6200000e-03,-4.60000e+00,1.60000e-02,
-5.5999998e-03,-4.60000e+00,2.40000e-02,
-5.5799996e-03,-4.60000e+00,1.60000e-02,
-5.5600000e-03,-4.60000e+00,2.40000e-02,
-5.5399998e-03,-4.60000e+00,2.40000e-02,
-5.5199997e-03,-4.60000e+00,2.40000e-02,
-5.5000000e-03,-4.60000e+00,1.60000e-02,
-5.4799998e-03,-4.60000e+00,1.60000e-02,
-5.4599997e-03,-4.60000e+00,2.40000e-02,
-5.4400000e-03,-4.60000e+00,2.40000e-02,
-5.4199998e-03,-4.60000e+00,2.40000e-02,
-5.3999997e-03,-4.60000e+00,2.40000e-02,
-5.3800000e-03,-4.60000e+00,1.60000e-02,
-5.3599998e-03,-4.60000e+00,1.60000e-02,
-5.3399997e-03,-4.60000e+00,1.60000e-02,
-5.3200000e-03,-4.60000e+00,8.00000e-03,
-5.2999998e-03,-4.60000e+00,8.00000e-03,
-5.2799997e-03,-4.60000e+00,1.60000e-02,
-5.2600000e-03,-4.60000e+00,0.00000e+00,
-5.2399999e-03,-4.60000e+00,-8.00000e-03,
-5.2199997e-03,-4.60000e+00,-8.00000e-03,
-5.2000000e-03,-4.60000e+00,0.00000e+00,
-5.1799999e-03,-4.60000e+00,0.00000e+00,
-5.1599997e-03,-4.60000e+00,8.00000e-03,
-5.1400000e-03,-4.60000e+00,1.60000e-02,
-5.1199999e-03,-4.60000e+00,1.60000e-02,
-5.0999997e-03,-4.60000e+00,1.60000e-02,
-5.0800000e-03,-4.60000e+00,1.60000e-02,
-5.0599999e-03,-4.60000e+00,2.40000e-02,
-5.0399997e-03,-4.60000e+00,2.40000e-02,
-5.0200000e-03,-4.60000e+00,2.40000e-02,
-4.9999999e-03,-4.60000e+00,2.40000e-02,
-4.9799997e-03,-4.60000e+00,2.40000e-02,
-4.9600000e-03,-4.60000e+00,2.40000e-02,
-4.9399999e-03,-4.60000e+00,1.60000e-02,
-4.9199997e-03,-4.60000e+00,2.40000e-02,
-4.9000001e-03,-4.60000e+00,2.40000e-02,
-4.8799999e-03,-4.60000e+00,2.40000e-02,
-4.8599998e-03,-4.60000e+00,2.40000e-02,
-4.8400001e-03,-4.60000e+00,2.40000e-02,
-4.8199999e-03,-4.60000e+00,2.40000e-02,
-4.7999998e-03,-4.60000e+00,2.40000e-02,
-4.7800001e-03,-4.60000e+00,2.40000e-02,
-4.7599999e-03,-4.60000e+00,1.60000e-02,
-4.7399998e-03,-4.60000e+00,1.60000e-02,
-4.7200001e-03,-4.60000e+00,0.00000e+00,
-4.6999999e-03,-4.60000e+00,-8.00000e-03,
-4.6799998e-03,-4.60000e+00,2.40000e-02,
-4.6600001e-03,-4.60000e+00,2.40000e-02,
-4.6399999e-03,-4.60000e+00,1.60000e-02,
-4.6199998e-03,-4.60000e+00,2.40000e-02,
-4.6000001e-03,-4.60000e+00,2.40000e-02,
-4.5799999e-03,-4.60000e+00,2.40000e-02,
-4.5599998e-03,-4.60000e+00,2.40000e-02,
-4.5400001e-03,-4.60000e+00,2.40000e-02,
-4.5200000e-03,-4.60000e+00,2.40000e-02,
-4.4999998e-03,-4.60000e+00,2.40000e-02,
-4.4800001e-03,-4.60000e+00,2.40000e-02,
-4.4600000e-03,-4.60000e+00,2.40000e-02,
-4.4399998e-03,-4.60000e+00,1.60000e-02,
-4.4199997e-03,-4.60000e+00,2.40000e-02,
-4.4000000e-03,-4.60000e+00,2.40000e-02,
-4.3799998e-03,-4.60000e+00,2.40000e-02,
-4.3599997e-03,-4.60000e+00,2.40000e-02,
-4.3400000e-03,-4.60000e+00,2.40000e-02,
-4.3199998e-03,-4.60000e+00,2.40000e-02,
-4.2999997e-03,-4.60000e+00,1.60000e-02,
-4.2800000e-03,-4.60000e+00,2.40000e-02,
-4.2599998e-03,-4.60000e+00,2.40000e-02,
-4.2399997e-03,-4.60000e+00,1.60000e-02,
-4.2200000e-03,-4.60000e+00,1.60000e-02,
-4.1999999e-03,-4.60000e+00,1.60000e-02,
-4.1799997e-03,-4.60000e+00,1.60000e-02,
-4.1600000e-03,-4.60000e+00,1.60000e-02,
-4.1399999e-03,-4.60000e+00,8.00000e-03,
-4.1199997e-03,-4.60000e+00,0.00000e+00,
-4.1000000e-03,-4.60000e+00,0.00000e+00,
-4.0799999e-03,-4.60000e+00,-8.00000e-03,
-4.0599997e-03,-4.60000e+00,-8.00000e-03,
-4.0400000e-03,-4.60000e+00,0.00000e+00,
-4.0199999e-03,-4.60000e+00,0.00000e+00,
-3.9999997e-03,-4.60000e+00,8.00000e-03,
-3.9800000e-03,-4.60000e+00,8.00000e-03,
-3.9599999e-03,-4.60000e+00,8.00000e-03,
-3.9399997e-03,-4.60000e+00,1.60000e-02,
-3.9200000e-03,-4.60000e+00,1.60000e-02,
-3.8999999e-03,-4.60000e+00,1.60000e-02,
-3.8800000e-03,-4.60000e+00,1.60000e-02,
-3.8599998e-03,-4.60000e+00,1.60000e-02,
-3.8399999e-03,-4.60000e+00,1.60000e-02,
-3.8200000e-03,-4.60000e+00,1.60000e-02,
-3.7999998e-03,-4.60000e+00,1.60000e-02,
-3.7799999e-03,-4.60000e+00,8.00000e-03,
-3.7600000e-03,-4.60000e+00,8.00000e-03,
-3.7399998e-03,-4.60000e+00,8.00000e-03,
-3.7199999e-03,-4.60000e+00,0.00000e+00,
-3.7000000e-03,-4.60000e+00,-8.00000e-03,
-3.6799998e-03,-4.60000e+00,-8.00000e-03,
-3.6599999e-03,-4.60000e+00,0.00000e+00,
-3.6400000e-03,-4.60000e+00,1.60000e-02,
-3.6199999e-03,-4.60000e+00,1.60000e-02,
-3.5999999e-03,-4.60000e+00,1.60000e-02,
-3.5800000e-03,-4.60000e+00,1.60000e-02,
-3.5599999e-03,-4.60000e+00,2.40000e-02,
-3.5399999e-03,-4.60000e+00,2.40000e-02,
-3.5200000e-03,-4.60000e+00,2.40000e-02,
-3.4999999e-03,-4.60000e+00,2.40000e-02,
-3.4800000e-03,-4.60000e+00,2.40000e-02,
-3.4599998e-03,-4.60000e+00,2.40000e-02,
-3.4399999e-03,-4.60000e+00,2.40000e-02,
-3.4200000e-03,-4.60000e+00,2.40000e-02,
-3.3999998e-03,-4.60000e+00,1.60000e-02,
-3.3799999e-03,-4.60000e+00,2.40000e-02,
-3.3600000e-03,-4.60000e+00,2.40000e-02,
-3.3399998e-03,-4.60000e+00,1.60000e-02,
-3.3199999e-03,-4.60000e+00,2.40000e-02,
-3.3000000e-03,-4.60000e+00,2.40000e-02,
-3.2799998e-03,-4.60000e+00,2.40000e-02,
-3.2599999e-03,-4.60000e+00,2.40000e-02,
-3.2400000e-03,-4.60000e+00,1.60000e-02,
-3.2199998e-03,-4.60000e+00,2.40000e-02,
-3.1999999e-03,-4.60000e+00,1.60000e-02,
-3.1800000e-03,-4.60000e+00,2.40000e-02,
-3.1599998e-03,-4.60000e+00,1.60000e-02,
-3.1399999e-03,-4.60000e+00,1.60000e-02,
-3.1200000e-03,-4.60000e+00,2.40000e-02,
-3.0999999e-03,-4.60000e+00,1.60000e-02,
-3.0799999e-03,-4.60000e+00,1.60000e-02,
-3.0600000e-03,-4.60000e+00,1.60000e-02,
-3.0399999e-03,-4.60000e+00,2.40000e-02,
-3.0199999e-03,-4.60000e+00,1.60000e-02,
-3.0000000e-03,-4.60000e+00,2.40000e-02,
-2.9799999e-03,-4.60000e+00,1.60000e-02,
-2.9600000e-03,-4.60000e+00,1.60000e-02,
-2.9400000e-03,-4.60000e+00,1.60000e-02,
-2.9199999e-03,-4.60000e+00,1.60000e-02,
-2.9000000e-03,-4.60000e+00,1.60000e-02,
-2.8800000e-03,-4.60000e+00,8.00000e-03,
-2.8599999e-03,-4.60000e+00,8.00000e-03,
-2.8400000e-03,-4.60000e+00,8.00000e-03,
-2.8199998e-03,-4.60000e+00,0.00000e+00,
-2.7999999e-03,-4.60000e+00,0.00000e+00,
-2.7800000e-03,-4.60000e+00,0.00000e+00,
-2.7599998e-03,-4.60000e+00,-8.00000e-03,
-2.7399999e-03,-4.60000e+00,-8.00000e-03,
-2.7200000e-03,-4.60000e+00,0.00000e+00,
-2.6999998e-03,-4.60000e+00,-8.00000e-03,
-2.6799999e-03,-4.60000e+00,0.00000e+00,
-2.6600000e-03,-4.60000e+00,0.00000e+00,
-2.6399998e-03,-4.60000e+00,8.00000e-03,
-2.6199999e-03,-4.60000e+00,8.00000e-03,
-2.6000000e-03,-4.60000e+00,1.60000e-02,
-2.5799999e-03,-4.60000e+00,1.60000e-02,
-2.5599999e-03,-4.60000e+00,1.60000e-02,
-2.5400000e-03,-4.60000e+00,1.60000e-02,
-2.5199999e-03,-4.60000e+00,1.60000e-02,
-2.4999999e-03,-4.60000e+00,2.40000e-02,
-2.4800000e-03,-4.60000e+00,2.40000e-02,
-2.4599999e-03,-4.60000e+00,2.40000e-02,
-2.4400000e-03,-4.60000e+00,2.40000e-02,
-2.4200000e-03,-4.60000e+00,2.40000e-02,
-2.3999999e-03,-4.60000e+00,1.60000e-02,
-2.3800000e-03,-4.60000e+00,1.60000e-02,
-2.3600000e-03,-4.60000e+00,1.60000e-02,
-2.3399999e-03,-4.60000e+00,1.60000e-02,
-2.3200000e-03,-4.60000e+00,0.00000e+00,
-2.3000001e-03,-4.60000e+00,-8.00000e-03,
-2.2799999e-03,-4.60000e+00,-8.00000e-03,
-2.2600000e-03,-4.60000e+00,0.00000e+00,
-2.2400001e-03,-4.60000e+00,1.60000e-02,
-2.2199999e-03,-4.60000e+00,1.60000e-02,
-2.2000000e-03,-4.60000e+00,2.40000e-02,
-2.1799998e-03,-4.60000e+00,2.40000e-02,
-2.1599999e-03,-4.60000e+00,2.40000e-02,
-2.1400000e-03,-4.60000e+00,1.60000e-02,
-2.1199998e-03,-4.60000e+00,2.40000e-02,
-2.0999999e-03,-4.60000e+00,2.40000e-02,
-2.0800000e-03,-4.60000e+00,2.40000e-02,
-2.0599999e-03,-4.60000e+00,2.40000e-02,
-2.0399999e-03,-4.60000e+00,2.40000e-02,
-2.0200000e-03,-4.60000e+00,2.40000e-02,
-1.9999999e-03,-4.60000e+00,2.40000e-02,
-1.9799999e-03,-4.60000e+00,1.60000e-02,
-1.9600000e-03,-4.60000e+00,2.40000e-02,
-1.9400000e-03,-4.60000e+00,2.40000e-02,
-1.9200000e-03,-4.60000e+00,2.40000e-02,
-1.8999999e-03,-4.60000e+00,1.60000e-02,
-1.8800000e-03,-4.60000e+00,2.40000e-02,
-1.8600000e-03,-4.60000e+00,1.60000e-02,
-1.8399999e-03,-4.60000e+00,2.40000e-02,
-1.8200000e-03,-4.60000e+00,2.40000e-02,
-1.8000000e-03,-4.60000e+00,2.40000e-02,
-1.7799999e-03,-4.60000e+00,2.40000e-02,
-1.7600000e-03,-4.60000e+00,2.40000e-02,
-1.7400000e-03,-4.60000e+00,2.40000e-02,
-1.7199999e-03,-4.60000e+00,2.40000e-02,
-1.6999999e-03,-4.60000e+00,2.40000e-02,
-1.6800000e-03,-4.60000e+00,1.60000e-02,
-1.6600000e-03,-4.60000e+00,1.60000e-02,
-1.6399999e-03,-4.60000e+00,8.00000e-03,
-1.6200000e-03,-4.60000e+00,8.00000e-03,
-1.6000000e-03,-4.60000e+00,0.00000e+00,
-1.5799999e-03,-4.60000e+00,-8.00000e-03,
-1.5600000e-03,-4.60000e+00,-8.00000e-03,
-1.5400000e-03,-4.60000e+00,0.00000e+00,
-1.5199999e-03,-4.60000e+00,1.60000e-02,
-1.5000000e-03,-4.60000e+00,1.60000e-02,
-1.4800000e-03,-4.60000e+00,1.60000e-02,
-1.4599999e-03,-4.60000e+00,1.60000e-02,
-1.4400000e-03,-4.60000e+00,2.40000e-02,
-1.4200000e-03,-4.60000e+00,2.40000e-02,
-1.4000000e-03,-4.60000e+00,2.40000e-02,
-1.3799999e-03,-4.60000e+00,2.40000e-02,
-1.3600000e-03,-4.60000e+00,2.40000e-02,
-1.3400000e-03,-4.60000e+00,2.40000e-02,
-1.3199999e-03,-4.60000e+00,2.40000e-02,
-1.3000000e-03,-4.60000e+00,2.40000e-02,
-1.2800000e-03,-4.60000e+00,2.40000e-02,
-1.2599999e-03,-4.60000e+00,2.40000e-02,
-1.2400000e-03,-4.60000e+00,2.40000e-02,
-1.2200000e-03,-4.60000e+00,2.40000e-02,
-1.1999999e-03,-4.60000e+00,2.40000e-02,
-1.1800000e-03,-4.60000e+00,2.40000e-02,
-1.1600000e-03,-4.60000e+00,1.60000e-02,
-1.1399999e-03,-4.60000e+00,1.60000e-02,
-1.1200000e-03,-4.60000e+00,0.00000e+00,
-1.1000000e-03,-4.60000e+00,0.00000e+00,
-1.0800000e-03,-4.60000e+00,-8.00000e-03,
-1.0599999e-03,-4.60000e+00,0.00000e+00,
-1.0400000e-03,-4.60000e+00,0.00000e+00,
-1.0200000e-03,-4.60000e+00,8.00000e-03,
-9.9999993e-04,-4.60000e+00,8.00000e-03,
-9.8000001e-04,-4.60000e+00,1.60000e-02,
-9.5999998e-04,-4.60000e+00,1.60000e-02,
-9.4000000e-04,-4.60000e+00,1.60000e-02,
-9.1999996e-04,-4.60000e+00,1.60000e-02,
-8.9999998e-04,-4.60000e+00,1.60000e-02,
-8.8000001e-04,-4.60000e+00,1.60000e-02,
-8.5999997e-04,-4.60000e+00,1.60000e-02,
-8.3999999e-04,-4.60000e+00,1.60000e-02,
-8.1999996e-04,-4.60000e+00,1.60000e-02,
-7.9999998e-04,-4.60000e+00,1.60000e-02,
-7.8000000e-04,-4.60000e+00,1.60000e-02,
-7.5999997e-04,-4.60000e+00,1.60000e-02,
-7.3999999e-04,-4.60000e+00,1.60000e-02,
-7.2000001e-04,-4.60000e+00,1.60000e-02,
-6.9999998e-04,-4.60000e+00,1.60000e-02,
-6.8000000e-04,-4.60000e+00,2.40000e-02,
-6.5999996e-04,-4.60000e+00,2.40000e-02,
-6.3999998e-04,-4.60000e+00,1.60000e-02,
-6.2000001e-04,-4.60000e+00,1.60000e-02,
-5.9999997e-04,-4.60000e+00,2.40000e-02,
-5.7999999e-04,-4.60000e+00,2.40000e-02,
-5.6000001e-04,-4.60000e+00,2.40000e-02,
-5.3999998e-04,-4.60000e+00,2.40000e-02,
-5.2000000e-04,-4.60000e+00,2.40000e-02,
-4.9999997e-04,-4.60000e+00,2.40000e-02,
-4.7999999e-04,-4.60000e+00,2.40000e-02,
-4.5999998e-04,-4.60000e+00,2.40000e-02,
-4.4000000e-04,-4.60000e+00,2.40000e-02,
-4.2000000e-04,-4.60000e+00,2.40000e-02,
-3.9999999e-04,-4.60000e+00,2.40000e-02,
-3.7999998e-04,-4.60000e+00,1.60000e-02,
-3.6000001e-04,-4.60000e+00,2.40000e-02,
-3.4000000e-04,-4.60000e+00,1.60000e-02,
-3.1999999e-04,-4.60000e+00,1.60000e-02,
-2.9999999e-04,-4.60000e+00,1.60000e-02,
-2.8000001e-04,-4.60000e+00,1.60000e-02,
-2.6000000e-04,-4.60000e+00,8.00000e-03,
-2.3999999e-04,-4.60000e+00,8.00000e-03,
-2.2000000e-04,-4.60000e+00,0.00000e+00,
-1.9999999e-04,-4.60000e+00,-8.00000e-03,
-1.8000000e-04,-4.60000e+00,-8.00000e-03,
-1.6000000e-04,-4.60000e+00,-8.00000e-03,
-1.4000000e-04,-4.60000e+00,0.00000e+00,
-1.2000000e-04,-4.60000e+00,0.00000e+00,
-9.9999997e-05,-4.60000e+00,8.00000e-03,
-7.9999998e-05,-4.60000e+00,8.00000e-03,
-5.9999998e-05,-4.60000e+00,8.00000e-03,
-3.9999999e-05,-4.60000e+00,1.60000e-02,
-1.9999999e-05,-4.60000e+00,1.60000e-02,
0.0000000e+00,-4.60000e+00,1.60000e-02,
1.9999999e-05,-4.60000e+00,1.60000e-02,
3.9999999e-05,-4.60000e+00,1.60000e-02,
5.9999998e-05,-4.60000e+00,1.60000e-02,
7.9999998e-05,-4.60000e+00,1.60000e-02,
9.9999997e-05,-4.60000e+00,2.40000e-02,
1.2000000e-04,-4.60000e+00,1.60000e-02,
1.4000000e-04,-4.60000e+00,2.40000e-02,
1.6000000e-04,-4.60000e+00,2.40000e-02,
1.8000000e-04,-4.60000e+00,2.40000e-02,
1.9999999e-04,-4.60000e+00,2.40000e-02,
2.2000000e-04,-4.60000e+00,1.60000e-02,
2.3999999e-04,-4.60000e+00,2.40000e-02,
2.6000000e-04,-4.60000e+00,8.00000e-03,
2.8000001e-04,-4.60000e+00,1.60000e-02,
2.9999999e-04,-4.60000e+00,8.00000e-03,
3.1999999e-04,-4.60000e+00,8.00000e-03,
3.4000000e-04,-4.60000e+00,0.00000e+00,
3.6000001e-04,-4.60000e+00,-8.00000e-03,
3.7999998e-04,-4.60000e+00,0.00000e+00,
3.9999999e-04,-4.60000e+00,-8.00000e-03,
4.2000000e-04,-4.60000e+00,8.00000e-03,
4.4000000e-04,-4.60000e+00,1.60000e-02,
4.5999998e-04,-4.60000e+00,1.60000e-02,
4.7999999e-04,-4.60000e+00,1.60000e-02,
4.9999997e-04,-4.60000e+00,1.60000e-02,
5.2000000e-04,-4.60000e+00,1.60000e-02,
5.3999998e-04,-4.60000e+00,1.60000e-02,
5.6000001e-04,-4.60000e+00,2.40000e-02,
5.7999999e-04,-4.60000e+00,1.60000e-02,
5.9999997e-04,-4.60000e+00,2.40000e-02,
6.2000001e-04,-4.60000e+00,1.60000e-02,
6.3999998e-04,-4.60000e+00,2.40000e-02,
6.5999996e-04,-4.60000e+00,1.60000e-02,
6.8000000e-04,-4.60000e+00,2.40000e-02,
6.9999998e-04,-4.60000e+00,1.60000e-02,
7.2000001e-04,-4.60000e+00,1.60000e-02,
7.3999999e-04,-4.60000e+00,2.40000e-02,
7.5999997e-04,-4.60000e+00,2.40000e-02,
7.8000000e-04,-4.60000e+00,2.40000e-02,
7.9999998e-04,-4.60000e+00,1.60000e-02,
8.1999996e-04,-4.60000e+00,2.40000e-02,
8.3999999e-04,-4.60000e+00,1.60000e-02,
8.5999997e-04,-4.60000e+00,1.60000e-02,
8.8000001e-04,-4.60000e+00,1.60000e-02,
8.9999998e-04,-4.60000e+00,1.60000e-02,
9.1999996e-04,-4.60000e+00,1.60000e-02,
9.4000000e-04,-4.60000e+00,8.00000e-03,
9.5999998e-04,-4.60000e+00,1.60000e-02,
9.8000001e-04,-4.60000e+00,8.00000e-03,
9.9999993e-04,-4.60000e+00,0.00000e+00,
1.0200000e-03,-4.60000e+00,0.00000e+00,
1.0400000e-03,-4.60000e+00,0.00000e+00,
1.0599999e-03,-4.60000e+00,0.00000e+00,
1.0800000e-03,-4.60000e+00,-8.00000e-03,
1.1000000e-03,-4.60000e+00,-8.00000e-03,
1.1200000e-03,-4.60000e+00,-8.00000e-03,
1.1399999e-03,-4.60000e+00,-8.00000e-03,
1.1600000e-03,-4.60000e+00,0.00000e+00,
1.1800000e-03,-4.60000e+00,0.00000e+00,
1.1999999e-03,-4.60000e+00,0.00000e+00,
1.2200000e-03,-4.60000e+00,0.00000e+00,
1.2400000e-03,-4.60000e+00,8.00000e-03,
1.2599999e-03,-4.60000e+00,0.00000e+00,
1.2800000e-03,-4.60000e+00,0.00000e+00,
1.3000000e-03,-4.60000e+00,0.00000e+00,
1.3199999e-03,-4.60000e+00,-8.00000e-03,
1.3400000e-03,-4.60000e+00,0.00000e+00,
1.3600000e-03,-4.60000e+00,-8.00000e-03,
1.3799999e-03,-4.60000e+00,-8.00000e-03,
1.4000000e-03,-4.60000e+00,-8.00000e-03,
1.4200000e-03,-4.60000e+00,0.00000e+00,
1.4400000e-03,-4.60000e+00,-8.00000e-03,
1.4599999e-03,-4.60000e+00,-8.00000e-03,
1.4800000e-03,-4.60000e+00,-8.00000e-03,
1.5000000e-03,-4.60000e+00,-8.00000e-03,
1.5199999e-03,-4.60000e+00,0.00000e+00,
1.5400000e-03,-4.60000e+00,0.00000e+00,
1.5600000e-03,-4.60000e+00,0.00000e+00,
1.5799999e-03,-4.60000e+00,0.00000e+00,
1.6000000e-03,-4.60000e+00,0.00000e+00,
1.6200000e-03,-4.60000e+00,0.00000e+00,
1.6399999e-03,-4.60000e+00,0.00000e+00,
1.6600000e-03,-4.60000e+00,0.00000e+00,
1.6800000e-03,-4.60000e+00,0.00000e+00,
1.6999999e-03,-4.60000e+00,0.00000e+00,
1.7199999e-03,-4.60000e+00,0.00000e+00,
1.7400000e-03,-4.60000e+00,0.00000e+00,
1.7600000e-03,-4.60000e+00,8.00000e-03,
1.7799999e-03,-4.60000e+00,8.00000e-03,
1.8000000e-03,-4.60000e+00,8.00000e-03,
1.8200000e-03,-4.60000e+00,8.00000e-03,
1.8399999e-03,-4.60000e+00,1.60000e-02,
1.8600000e-03,-4.60000e+00,1.60000e-02,
1.8800000e-03,-4.60000e+00,1.60000e-02,
1.8999999e-03,-4.60000e+00,8.00000e-03,
1.9200000e-03,-4.60000e+00,8.00000e-03,
1.9400000e-03,-4.60000e+00,1.60000e-02,
1.9600000e-03,-4.60000e+00,8.00000e-03,
1.9799999e-03,-4.60000e+00,1.60000e-02,
1.9999999e-03,-4.60000e+00,8.00000e-03,
2.0200000e-03,-4.60000e+00,1.60000e-02,
2.0399999e-03,-4.60000e+00,8.00000e-03,
2.0599999e-03,-4.60000e+00,1.60000e-02,
2.0800000e-03,-4.60000e+00,8.00000e-03,
2.0999999e-03,-4.60000e+00,8.00000e-03,
2.1199998e-03,-4.60000e+00,8.00000e-03,
2.1400000e-03,-4.60000e+00,0.00000e+00,
2.1599999e-03,-4.60000e+00,0.00000e+00,
2.1799998e-03,-4.60000e+00,0.00000e+00,
2.2000000e-03,-4.60000e+00,0.00000e+00,
2.2199999e-03,-4.60000e+00,0.00000e+00,
2.2400001e-03,-4.60000e+00,0.00000e+00,
2.2600000e-03,-4.60000e+00,-8.00000e-03,
2.2799999e-03,-4.60000e+00,0.00000e+00,
2.3000001e-03,-4.60000e+00,-8.00000e-03,
2.3200000e-03,-4.60000e+00,0.00000e+00,
2.3399999e-03,-4.60000e+00,-8.00000e-03,
2.3600000e-03,-4.60000e+00,-8.00000e-03,
2.3800000e-03,-4.60000e+00,-8.00000e-03,
2.3999999e-03,-4.60000e+00,-8.00000e-03,
2.4200000e-03,-4.60000e+00,-8.00000e-03,
2.4400000e-03,-4.60000e+00,0.00000e+00,
2.4599999e-03,-4.60000e+00,-8.00000e-03,
2.4800000e-03,-4.60000e+00,-8.00000e-03,
2.4999999e-03,-4.60000e+00,-8.00000e-03,
2.5199999e-03,-4.60000e+00,0.00000e+00,
2.5400000e-03,-4.60000e+00,0.00000e+00,
2.5599999e-03,-4.60000e+00,0.00000e+00,
2.5799999e-03,-4.60000e+00,0.00000e+00,
2.6000000e-03,-4.60000e+00,0.00000e+00,
2.6199999e-03,-4.60000e+00,0.00000e+00,
2.6399998e-03,-4.60000e+00,0.00000e+00,
2.6600000e-03,-4.60000e+00,0.00000e+00,
2.6799999e-03,-4.60000e+00,0.00000e+00,
